region,temperature,humidity,date
Bourgogne-Franche-Comté,6.0,86.52857142857144,2024-01-02
Bretagne,4.071428571428571,92.31428571428572,2024-01-02
Centre-Val de Loire,4.071428571428571,92.24285714285715,2024-01-02
Corse,6.714285714285714,84.42857142857143,2024-01-02
Grand Est,3.228571428571428,89.51428571428572,2024-01-02
Hauts-de-France,6.014285714285714,87.42857142857143,2024-01-02
Normandie,5.1000000000000005,88.65714285714286,2024-01-02
Nouvelle-Aquitaine,5.1571428571428575,88.0,2024-01-02
Occitanie,5.757142857142857,86.17142857142858,2024-01-02
Pays de la Loire,3.8428571428571425,91.74285714285715,2024-01-02
Provence-Alpes-Côte d'Azur,6.014285714285713,87.34285714285714,2024-01-02
Île-de-France,4.814285714285715,89.08571428571429,2024-01-02
Auvergne-Rhône-Alpes,5.385714285714286,89.25714285714285,2024-01-09
Bourgogne-Franche-Comté,7.242857142857143,83.97142857142856,2024-01-09
Bretagne,6.428571428571429,84.31428571428572,2024-01-09
Centre-Val de Loire,4.585714285714286,90.45714285714287,2024-01-09
Corse,5.142857142857143,87.15714285714286,2024-01-09
Grand Est,6.1000000000000005,87.47142857142856,2024-01-09
Hauts-de-France,2.4285714285714284,91.7,2024-01-09
Normandie,8.242857142857144,82.77142857142857,2024-01-09
Nouvelle-Aquitaine,6.814285714285715,87.47142857142856,2024-01-09
Occitanie,5.785714285714286,87.10000000000001,2024-01-09
Pays de la Loire,5.3,89.8,2024-01-09
Provence-Alpes-Côte d'Azur,7.314285714285715,85.01428571428572,2024-01-09
Île-de-France,4.585714285714286,91.48571428571428,2024-01-09
Auvergne-Rhône-Alpes,5.757142857142857,89.25714285714285,2024-01-16
Bourgogne-Franche-Comté,5.214285714285714,89.17142857142858,2024-01-16
Bretagne,5.528571428571429,85.71428571428571,2024-01-16
Centre-Val de Loire,5.528571428571429,89.3,2024-01-16
Corse,7.942857142857143,82.88571428571429,2024-01-16
Grand Est,4.571428571428571,90.89999999999999,2024-01-16
Hauts-de-France,5.2,86.62857142857142,2024-01-16
Normandie,5.614285714285715,86.85714285714286,2024-01-16
Nouvelle-Aquitaine,8.057142857142857,84.05714285714285,2024-01-16
Occitanie,5.328571428571428,88.37142857142858,2024-01-16
Pays de la Loire,7.2,86.31428571428572,2024-01-16
Provence-Alpes-Côte d'Azur,6.3999999999999995,86.48571428571428,2024-01-16
Île-de-France,7.628571428571428,83.58571428571429,2024-01-16
Auvergne-Rhône-Alpes,6.5,84.25714285714285,2024-01-23
Bourgogne-Franche-Comté,5.142857142857143,88.35714285714286,2024-01-23
Bretagne,7.071428571428571,83.27142857142857,2024-01-23
Centre-Val de Loire,7.371428571428572,83.31428571428572,2024-01-23
Corse,7.6000000000000005,84.41428571428571,2024-01-23
Grand Est,10.014285714285714,81.8,2024-01-23
Hauts-de-France,7.557142857142857,82.07142857142857,2024-01-23
Normandie,7.285714285714286,86.71428571428571,2024-01-23
Nouvelle-Aquitaine,6.3999999999999995,84.61428571428571,2024-01-23
Occitanie,9.028571428571428,80.18571428571428,2024-01-23
Pays de la Loire,7.571428571428571,86.27142857142859,2024-01-23
Provence-Alpes-Côte d'Azur,6.642857142857143,84.68571428571428,2024-01-23
Île-de-France,8.385714285714286,80.39999999999999,2024-01-23
Auvergne-Rhône-Alpes,6.742857142857143,84.98571428571428,2024-01-30
Bourgogne-Franche-Comté,8.242857142857142,83.65714285714286,2024-01-30
Bretagne,7.428571428571429,82.97142857142856,2024-01-30
Centre-Val de Loire,7.857142857142857,84.97142857142856,2024-01-30
Corse,8.2,84.41428571428571,2024-01-30
Grand Est,8.385714285714286,83.7,2024-01-30
Hauts-de-France,8.1,84.28571428571429,2024-01-30
Normandie,8.22857142857143,85.0,2024-01-30
Nouvelle-Aquitaine,6.357142857142857,85.64285714285714,2024-01-30
Occitanie,8.928571428571429,82.28571428571429,2024-01-30
Pays de la Loire,8.957142857142857,80.35714285714286,2024-01-30
Provence-Alpes-Côte d'Azur,8.085714285714285,83.3,2024-01-30
Île-de-France,9.714285714285714,82.02857142857144,2024-01-30
Auvergne-Rhône-Alpes,9.028571428571428,79.61428571428571,2024-02-06
Bourgogne-Franche-Comté,9.200000000000001,81.3,2024-02-06
Bretagne,8.885714285714286,82.78571428571429,2024-02-06
Centre-Val de Loire,8.028571428571428,81.98571428571428,2024-02-06
Corse,7.928571428571429,84.07142857142857,2024-02-06
Grand Est,6.5,89.44285714285715,2024-02-06
Hauts-de-France,10.214285714285714,75.58571428571429,2024-02-06
Normandie,6.542857142857143,88.01428571428572,2024-02-06
Nouvelle-Aquitaine,7.5,86.41428571428571,2024-02-06
Occitanie,7.785714285714286,83.15714285714286,2024-02-06
Pays de la Loire,6.628571428571428,87.05714285714285,2024-02-06
Provence-Alpes-Côte d'Azur,8.871428571428572,79.54285714285713,2024-02-06
Île-de-France,9.1,82.44285714285715,2024-02-06
Auvergne-Rhône-Alpes,9.971428571428572,80.58571428571429,2024-02-13
Bourgogne-Franche-Comté,9.785714285714286,76.07142857142857,2024-02-13
Bretagne,8.928571428571429,81.51428571428572,2024-02-13
Centre-Val de Loire,8.257142857142856,85.57142857142857,2024-02-13
Corse,9.757142857142856,82.52857142857144,2024-02-13
Grand Est,9.528571428571428,80.5,2024-02-13
Hauts-de-France,8.12857142857143,84.65714285714286,2024-02-13
Normandie,8.157142857142857,84.65714285714286,2024-02-13
Nouvelle-Aquitaine,9.314285714285715,81.89999999999999,2024-02-13
Occitanie,8.942857142857141,79.45714285714287,2024-02-13
Pays de la Loire,8.828571428571427,83.32857142857142,2024-02-13
Provence-Alpes-Côte d'Azur,9.957142857142857,80.25714285714285,2024-02-13
Île-de-France,9.557142857142859,80.94285714285715,2024-02-13
Auvergne-Rhône-Alpes,10.328571428571427,82.22857142857143,2024-02-20
Bourgogne-Franche-Comté,10.471428571428572,80.04285714285713,2024-02-20
Bretagne,9.971428571428572,81.82857142857142,2024-02-20
Centre-Val de Loire,8.9,79.39999999999999,2024-02-20
Corse,10.557142857142859,80.68571428571428,2024-02-20
Grand Est,10.242857142857144,83.41428571428571,2024-02-20
Hauts-de-France,11.057142857142859,80.11428571428571,2024-02-20
Normandie,10.385714285714284,77.89999999999999,2024-02-20
Nouvelle-Aquitaine,11.171428571428573,78.75714285714285,2024-02-20
Occitanie,11.62857142857143,78.24285714285715,2024-02-20
Pays de la Loire,13.228571428571428,77.11428571428571,2024-02-20
Provence-Alpes-Côte d'Azur,12.042857142857143,78.65714285714286,2024-02-20
Île-de-France,11.671428571428573,76.21428571428571,2024-02-20
Auvergne-Rhône-Alpes,11.657142857142857,77.25714285714285,2024-02-27
Bourgogne-Franche-Comté,12.871428571428572,74.61428571428571,2024-02-27
Bretagne,9.799999999999999,79.22857142857143,2024-02-27
Centre-Val de Loire,13.657142857142857,75.15714285714286,2024-02-27
Corse,11.799999999999999,74.48571428571428,2024-02-27
Grand Est,12.942857142857141,74.74285714285715,2024-02-27
Hauts-de-France,10.585714285714285,79.38571428571429,2024-02-27
Normandie,10.6,76.41428571428571,2024-02-27
Nouvelle-Aquitaine,12.314285714285715,76.58571428571429,2024-02-27
Occitanie,9.942857142857141,80.7,2024-02-27
Pays de la Loire,10.914285714285715,77.62857142857142,2024-02-27
Provence-Alpes-Côte d'Azur,10.985714285714286,78.0,2024-02-27
Île-de-France,13.028571428571428,75.17142857142858,2024-02-27
Auvergne-Rhône-Alpes,12.328571428571427,77.07142857142857,2024-03-05
Bourgogne-Franche-Comté,13.214285714285714,75.04285714285713,2024-03-05
Bretagne,13.385714285714286,71.04285714285714,2024-03-05
Centre-Val de Loire,10.228571428571428,81.91428571428571,2024-03-05
Corse,13.728571428571428,75.5,2024-03-05
Grand Est,12.857142857142858,73.2,2024-03-05
Hauts-de-France,11.685714285714285,75.94285714285715,2024-03-05
Normandie,12.428571428571429,78.3,2024-03-05
Nouvelle-Aquitaine,12.928571428571429,73.24285714285715,2024-03-05
Occitanie,15.085714285714285,72.95714285714286,2024-03-05
Pays de la Loire,14.1,73.68571428571428,2024-03-05
Provence-Alpes-Côte d'Azur,13.057142857142859,76.22857142857143,2024-03-05
Île-de-France,11.642857142857142,76.3,2024-03-05
Auvergne-Rhône-Alpes,15.557142857142859,66.65714285714286,2024-03-12
Bourgogne-Franche-Comté,10.914285714285715,80.12857142857142,2024-03-12
Bretagne,15.1,67.58571428571429,2024-03-12
Centre-Val de Loire,13.257142857142856,73.57142857142857,2024-03-12
Corse,16.12857142857143,70.68571428571428,2024-03-12
Grand Est,14.642857142857142,73.37142857142858,2024-03-12
Hauts-de-France,15.028571428571428,70.28571428571429,2024-03-12
Normandie,14.0,72.11428571428571,2024-03-12
Nouvelle-Aquitaine,14.957142857142857,73.84285714285714,2024-03-12
Occitanie,14.314285714285715,70.81428571428572,2024-03-12
Pays de la Loire,12.37142857142857,73.72857142857143,2024-03-12
Provence-Alpes-Côte d'Azur,11.700000000000001,75.42857142857143,2024-03-12
Île-de-France,13.971428571428572,72.67142857142856,2024-03-12
Auvergne-Rhône-Alpes,16.885714285714286,63.95714285714286,2024-03-19
Bourgogne-Franche-Comté,14.485714285714286,73.37142857142858,2024-03-19
Bretagne,17.17142857142857,67.52857142857142,2024-03-19
Centre-Val de Loire,16.485714285714288,71.07142857142857,2024-03-19
Corse,15.0,73.45714285714287,2024-03-19
Grand Est,17.442857142857143,64.85714285714286,2024-03-19
Hauts-de-France,15.928571428571429,67.38571428571429,2024-03-19
Normandie,14.885714285714286,73.58571428571429,2024-03-19
Nouvelle-Aquitaine,14.471428571428572,73.2,2024-03-19
Occitanie,14.5,70.25714285714285,2024-03-19
Pays de la Loire,14.257142857142858,71.5,2024-03-19
Provence-Alpes-Côte d'Azur,16.428571428571427,70.31428571428572,2024-03-19
Île-de-France,16.385714285714286,66.94285714285715,2024-03-19
Auvergne-Rhône-Alpes,16.271428571428572,66.07142857142857,2024-03-26
Bourgogne-Franche-Comté,16.314285714285713,71.8,2024-03-26
Bretagne,15.385714285714286,71.45714285714286,2024-03-26
Centre-Val de Loire,17.014285714285712,64.7,2024-03-26
Corse,16.757142857142856,66.14285714285714,2024-03-26
Grand Est,14.142857142857142,73.77142857142857,2024-03-26
Hauts-de-France,16.928571428571427,70.77142857142857,2024-03-26
Normandie,18.15714285714286,65.08571428571429,2024-03-26
Nouvelle-Aquitaine,15.9,71.68571428571428,2024-03-26
Occitanie,16.657142857142855,67.87142857142858,2024-03-26
Pays de la Loire,17.2,70.17142857142858,2024-03-26
Provence-Alpes-Côte d'Azur,17.95714285714286,64.84285714285714,2024-03-26
Île-de-France,15.157142857142857,70.34285714285714,2024-03-26
Auvergne-Rhône-Alpes,17.114285714285717,63.814285714285724,2024-04-02
Bourgogne-Franche-Comté,18.357142857142858,63.185714285714276,2024-04-02
Bretagne,18.157142857142855,61.74285714285714,2024-04-02
Centre-Val de Loire,17.37142857142857,65.2,2024-04-02
Corse,15.585714285714285,64.5,2024-04-02
Grand Est,18.314285714285713,62.028571428571425,2024-04-02
Hauts-de-France,17.342857142857145,64.7,2024-04-02
Normandie,17.2,64.94285714285715,2024-04-02
Nouvelle-Aquitaine,18.62857142857143,64.55714285714285,2024-04-02
Occitanie,19.057142857142857,60.68571428571429,2024-04-02
Pays de la Loire,17.142857142857142,65.07142857142857,2024-04-02
Provence-Alpes-Côte d'Azur,16.685714285714287,67.44285714285714,2024-04-02
Île-de-France,17.771428571428572,61.300000000000004,2024-04-02
Auvergne-Rhône-Alpes,18.614285714285717,61.95714285714286,2024-04-09
Bourgogne-Franche-Comté,19.185714285714287,59.12857142857143,2024-04-09
Bretagne,17.442857142857143,66.28571428571429,2024-04-09
Centre-Val de Loire,20.97142857142857,59.114285714285714,2024-04-09
Corse,19.67142857142857,60.41428571428571,2024-04-09
Grand Est,19.12857142857143,60.628571428571426,2024-04-09
Hauts-de-France,19.12857142857143,61.142857142857146,2024-04-09
Normandie,18.271428571428572,63.01428571428572,2024-04-09
Nouvelle-Aquitaine,17.314285714285713,64.58571428571427,2024-04-09
Occitanie,20.02857142857143,58.957142857142856,2024-04-09
Pays de la Loire,19.24285714285714,58.771428571428565,2024-04-09
Provence-Alpes-Côte d'Azur,18.271428571428572,61.94285714285714,2024-04-09
Île-de-France,19.914285714285715,57.114285714285714,2024-04-09
Auvergne-Rhône-Alpes,19.442857142857143,59.885714285714286,2024-04-16
Bourgogne-Franche-Comté,19.585714285714285,62.01428571428572,2024-04-16
Bretagne,21.47142857142857,56.91428571428571,2024-04-16
Centre-Val de Loire,20.985714285714288,58.1,2024-04-16
Corse,18.285714285714285,63.08571428571428,2024-04-16
Grand Est,20.785714285714285,56.67142857142857,2024-04-16
Hauts-de-France,20.314285714285713,58.68571428571429,2024-04-16
Normandie,20.214285714285715,59.528571428571425,2024-04-16
Nouvelle-Aquitaine,19.62857142857143,61.5,2024-04-16
Occitanie,20.728571428571428,56.357142857142854,2024-04-16
Pays de la Loire,19.2,62.84285714285714,2024-04-16
Provence-Alpes-Côte d'Azur,20.37142857142857,57.44285714285714,2024-04-16
Île-de-France,21.0,56.128571428571426,2024-04-16
Auvergne-Rhône-Alpes,21.557142857142857,55.34285714285714,2024-04-23
Bourgogne-Franche-Comté,19.914285714285715,63.685714285714276,2024-04-23
Bretagne,21.385714285714283,58.67142857142857,2024-04-23
Centre-Val de Loire,22.2,52.74285714285714,2024-04-23
Corse,19.685714285714287,59.01428571428571,2024-04-23
Grand Est,21.385714285714283,56.957142857142856,2024-04-23
Hauts-de-France,20.342857142857145,59.9,2024-04-23
Normandie,20.657142857142855,58.971428571428575,2024-04-23
Nouvelle-Aquitaine,22.642857142857142,53.371428571428574,2024-04-23
Occitanie,21.042857142857144,60.300000000000004,2024-04-23
Pays de la Loire,21.3,57.285714285714285,2024-04-23
Provence-Alpes-Côte d'Azur,19.657142857142855,63.457142857142856,2024-04-23
Île-de-France,21.414285714285715,58.628571428571426,2024-04-23
Auvergne-Rhône-Alpes,21.728571428571428,58.58571428571429,2024-04-30
Bourgogne-Franche-Comté,22.957142857142856,52.457142857142856,2024-04-30
Bretagne,21.24285714285714,61.0,2024-04-30
Centre-Val de Loire,21.885714285714283,54.128571428571426,2024-04-30
Corse,24.342857142857145,51.31428571428571,2024-04-30
Grand Est,20.557142857142857,62.17142857142857,2024-04-30
Hauts-de-France,22.285714285714285,56.08571428571429,2024-04-30
Normandie,23.17142857142857,51.471428571428575,2024-04-30
Nouvelle-Aquitaine,21.5,56.300000000000004,2024-04-30
Occitanie,22.099999999999998,52.91428571428571,2024-04-30
Pays de la Loire,20.857142857142858,58.471428571428575,2024-04-30
Provence-Alpes-Côte d'Azur,22.157142857142855,56.199999999999996,2024-04-30
Île-de-France,21.17142857142857,57.91428571428571,2024-04-30
Auvergne-Rhône-Alpes,21.714285714285715,56.300000000000004,2024-05-07
Bourgogne-Franche-Comté,24.228571428571428,52.114285714285714,2024-05-07
Bretagne,22.214285714285715,56.25714285714286,2024-05-07
Centre-Val de Loire,24.785714285714285,50.15714285714286,2024-05-07
Corse,23.085714285714285,50.58571428571429,2024-05-07
Grand Est,22.314285714285713,55.92857142857143,2024-05-07
Hauts-de-France,22.428571428571427,54.48571428571428,2024-05-07
Normandie,23.357142857142858,51.771428571428565,2024-05-07
Nouvelle-Aquitaine,22.271428571428572,57.528571428571425,2024-05-07
Occitanie,24.271428571428572,50.957142857142856,2024-05-07
Pays de la Loire,22.74285714285714,52.32857142857143,2024-05-07
Provence-Alpes-Côte d'Azur,22.585714285714285,54.042857142857144,2024-05-07
Île-de-France,24.47142857142857,50.214285714285715,2024-05-07
Auvergne-Rhône-Alpes,22.585714285714285,55.68571428571429,2024-05-14
Bourgogne-Franche-Comté,24.685714285714287,52.10000000000001,2024-05-14
Bretagne,23.24285714285714,52.300000000000004,2024-05-14
Centre-Val de Loire,23.942857142857143,50.628571428571426,2024-05-14
Corse,22.25714285714286,51.84285714285714,2024-05-14
Grand Est,25.62857142857143,48.98571428571428,2024-05-14
Hauts-de-France,22.114285714285717,57.957142857142856,2024-05-14
Normandie,23.400000000000002,54.699999999999996,2024-05-14
Nouvelle-Aquitaine,23.571428571428573,52.74285714285714,2024-05-14
Occitanie,24.0,51.857142857142854,2024-05-14
Pays de la Loire,21.52857142857143,57.37142857142857,2024-05-14
Provence-Alpes-Côte d'Azur,22.97142857142857,56.028571428571425,2024-05-14
Île-de-France,24.442857142857143,49.771428571428565,2024-05-14
Auvergne-Rhône-Alpes,23.542857142857144,52.771428571428565,2024-05-21
Bourgogne-Franche-Comté,24.185714285714287,51.871428571428574,2024-05-21
Bretagne,23.7,50.4,2024-05-21
Centre-Val de Loire,23.728571428571428,52.44285714285714,2024-05-21
Corse,22.514285714285712,55.57142857142857,2024-05-21
Grand Est,25.485714285714288,49.357142857142854,2024-05-21
Hauts-de-France,24.24285714285714,53.55714285714286,2024-05-21
Normandie,25.24285714285714,50.699999999999996,2024-05-21
Nouvelle-Aquitaine,23.87142857142857,54.5,2024-05-21
Occitanie,23.928571428571427,54.08571428571429,2024-05-21
Pays de la Loire,21.571428571428573,58.4,2024-05-21
Provence-Alpes-Côte d'Azur,26.042857142857144,48.471428571428575,2024-05-21
Île-de-France,25.342857142857145,53.55714285714286,2024-05-21
Auvergne-Rhône-Alpes,25.02857142857143,48.48571428571428,2024-05-28
Bourgogne-Franche-Comté,22.52857142857143,53.042857142857144,2024-05-28
Bretagne,24.914285714285715,49.871428571428574,2024-05-28
Centre-Val de Loire,23.314285714285713,52.81428571428571,2024-05-28
Corse,25.642857142857142,50.1,2024-05-28
Grand Est,22.985714285714288,54.98571428571428,2024-05-28
Hauts-de-France,24.571428571428573,52.471428571428575,2024-05-28
Normandie,23.485714285714288,51.32857142857143,2024-05-28
Nouvelle-Aquitaine,24.12857142857143,49.91428571428571,2024-05-28
Occitanie,23.25714285714286,51.24285714285714,2024-05-28
Pays de la Loire,24.62857142857143,51.31428571428571,2024-05-28
Provence-Alpes-Côte d'Azur,25.057142857142857,48.75714285714286,2024-05-28
Île-de-France,23.042857142857144,52.885714285714286,2024-05-28
Auvergne-Rhône-Alpes,23.342857142857145,52.885714285714286,2024-06-04
Bourgogne-Franche-Comté,23.87142857142857,51.58571428571428,2024-06-04
Bretagne,24.3,52.728571428571435,2024-06-04
Centre-Val de Loire,26.285714285714285,48.25714285714286,2024-06-04
Corse,25.24285714285714,51.55714285714286,2024-06-04
Grand Est,23.457142857142856,54.17142857142857,2024-06-04
Hauts-de-France,26.214285714285715,48.32857142857143,2024-06-04
Normandie,26.52857142857143,45.771428571428565,2024-06-04
