region,temperature,humidity,date
Pays de la Loire,6.314285714285715,87.8,2024-01-02
Provence-Alpes-Côte d'Azur,5.7,84.89999999999999,2024-01-02
Île-de-France,5.057142857142857,91.32857142857142,2024-01-02
Auvergne-Rhône-Alpes,5.871428571428572,87.54285714285713,2024-01-09
Bourgogne-Franche-Comté,8.657142857142857,81.75714285714285,2024-01-09
Bretagne,6.428571428571429,86.12857142857142,2024-01-09
Centre-Val de Loire,6.6000000000000005,86.62857142857142,2024-01-09
Corse,5.614285714285714,88.01428571428572,2024-01-09
Grand Est,7.8,85.52857142857144,2024-01-09
Hauts-de-France,5.585714285714286,91.14285714285714,2024-01-09
Normandie,3.4857142857142853,89.47142857142856,2024-01-09
Nouvelle-Aquitaine,4.214285714285714,88.64285714285714,2024-01-09
Occitanie,3.7857142857142856,91.3,2024-01-09
Pays de la Loire,6.542857142857143,85.87142857142858,2024-01-09
Provence-Alpes-Côte d'Azur,7.3999999999999995,84.45714285714287,2024-01-09
Île-de-France,4.6000000000000005,85.32857142857142,2024-01-09
Auvergne-Rhône-Alpes,5.314285714285715,88.01428571428572,2024-01-16
Bourgogne-Franche-Comté,7.771428571428571,86.0,2024-01-16
Bretagne,6.414285714285714,83.97142857142856,2024-01-16
Centre-Val de Loire,7.228571428571429,85.78571428571429,2024-01-16
Corse,5.757142857142857,85.12857142857142,2024-01-16
Grand Est,6.271428571428571,88.89999999999999,2024-01-16
Hauts-de-France,4.785714285714286,89.95714285714287,2024-01-16
Normandie,7.314285714285714,85.15714285714286,2024-01-16
Nouvelle-Aquitaine,6.971428571428571,85.07142857142857,2024-01-16
Occitanie,7.071428571428571,86.95714285714287,2024-01-16
Pays de la Loire,6.285714285714286,90.24285714285715,2024-01-16
Provence-Alpes-Côte d'Azur,4.928571428571429,87.71428571428571,2024-01-16
Île-de-France,5.971428571428571,85.14285714285714,2024-01-16
Auvergne-Rhône-Alpes,7.371428571428572,85.48571428571428,2024-01-23
Bourgogne-Franche-Comté,5.914285714285714,85.84285714285714,2024-01-23
Bretagne,7.828571428571429,82.64285714285714,2024-01-23
Centre-Val de Loire,6.014285714285714,88.82857142857142,2024-01-23
Corse,6.028571428571429,85.62857142857142,2024-01-23
Grand Est,7.414285714285714,86.60000000000001,2024-01-23
Hauts-de-France,7.614285714285714,85.91428571428571,2024-01-23
Normandie,6.942857142857142,87.74285714285715,2024-01-23
Nouvelle-Aquitaine,6.728571428571429,88.28571428571429,2024-01-23
Occitanie,5.2,87.21428571428571,2024-01-23
Pays de la Loire,6.957142857142857,88.01428571428572,2024-01-23
Provence-Alpes-Côte d'Azur,8.142857142857142,83.27142857142857,2024-01-23
Île-de-France,7.557142857142857,83.48571428571428,2024-01-23
Auvergne-Rhône-Alpes,8.77142857142857,82.72857142857143,2024-01-30
Bourgogne-Franche-Comté,7.628571428571428,83.57142857142857,2024-01-30
Bretagne,8.542857142857143,84.2,2024-01-30
Centre-Val de Loire,7.428571428571429,87.8,2024-01-30
Corse,8.37142857142857,84.87142857142858,2024-01-30
Grand Est,6.4,88.17142857142858,2024-01-30
Hauts-de-France,6.942857142857142,82.58571428571429,2024-01-30
Normandie,9.214285714285714,80.01428571428572,2024-01-30
Nouvelle-Aquitaine,8.385714285714286,83.87142857142858,2024-01-30
Occitanie,9.571428571428571,78.84285714285714,2024-01-30
Pays de la Loire,7.471428571428571,84.88571428571429,2024-01-30
Provence-Alpes-Côte d'Azur,6.6571428571428575,84.22857142857143,2024-01-30
Île-de-France,9.285714285714286,84.28571428571429,2024-01-30
Auvergne-Rhône-Alpes,9.385714285714286,81.81428571428572,2024-02-06
Bourgogne-Franche-Comté,7.214285714285714,84.41428571428571,2024-02-06
Bretagne,8.614285714285714,83.97142857142858,2024-02-06
Centre-Val de Loire,7.8999999999999995,81.18571428571428,2024-02-06
Corse,7.857142857142857,85.77142857142857,2024-02-06
Grand Est,9.271428571428572,80.08571428571429,2024-02-06
Hauts-de-France,10.114285714285714,77.01428571428572,2024-02-06
Normandie,9.671428571428573,81.2,2024-02-06
Nouvelle-Aquitaine,8.685714285714285,82.89999999999999,2024-02-06
Occitanie,6.942857142857143,85.81428571428572,2024-02-06
Pays de la Loire,7.228571428571429,86.37142857142858,2024-02-06
Provence-Alpes-Côte d'Azur,8.614285714285714,84.44285714285715,2024-02-06
Île-de-France,10.114285714285714,78.77142857142857,2024-02-06
Auvergne-Rhône-Alpes,9.671428571428573,83.21428571428571,2024-02-13
Bourgogne-Franche-Comté,9.171428571428573,83.24285714285715,2024-02-13
Bretagne,10.014285714285714,84.95714285714287,2024-02-13
Centre-Val de Loire,9.585714285714285,81.55714285714285,2024-02-13
Corse,10.857142857142858,78.10000000000001,2024-02-13
Grand Est,10.328571428571427,78.97142857142856,2024-02-13
Hauts-de-France,12.314285714285713,78.39999999999999,2024-02-13
Normandie,7.1,87.2,2024-02-13
Nouvelle-Aquitaine,9.028571428571428,81.97142857142856,2024-02-13
Occitanie,8.257142857142856,84.37142857142858,2024-02-13
Pays de la Loire,9.27142857142857,80.75714285714285,2024-02-13
Provence-Alpes-Côte d'Azur,8.371428571428572,85.07142857142857,2024-02-13
Île-de-France,9.014285714285714,80.61428571428571,2024-02-13
Auvergne-Rhône-Alpes,10.257142857142856,79.35714285714286,2024-02-20
Bourgogne-Franche-Comté,11.742857142857144,78.95714285714287,2024-02-20
Bretagne,8.442857142857143,80.25714285714285,2024-02-20
Centre-Val de Loire,11.114285714285714,76.97142857142856,2024-02-20
Corse,9.157142857142857,82.10000000000001,2024-02-20
Grand Est,10.328571428571427,81.57142857142857,2024-02-20
Hauts-de-France,9.1,83.58571428571429,2024-02-20
Normandie,10.928571428571429,79.61428571428573,2024-02-20
Nouvelle-Aquitaine,11.9,75.88571428571429,2024-02-20
Occitanie,8.485714285714286,78.82857142857142,2024-02-20
Pays de la Loire,10.914285714285715,77.17142857142858,2024-02-20
Provence-Alpes-Côte d'Azur,10.4,78.91428571428571,2024-02-20
Île-de-France,12.328571428571427,77.68571428571428,2024-02-20
Auvergne-Rhône-Alpes,12.742857142857144,74.97142857142856,2024-02-27
Bourgogne-Franche-Comté,12.700000000000001,72.54285714285714,2024-02-27
Bretagne,13.942857142857141,73.57142857142857,2024-02-27
Centre-Val de Loire,10.485714285714286,79.44285714285715,2024-02-27
Corse,11.557142857142859,78.07142857142857,2024-02-27
Grand Est,10.299999999999999,79.28571428571429,2024-02-27
Hauts-de-France,10.828571428571431,82.28571428571429,2024-02-27
Normandie,12.12857142857143,72.65714285714286,2024-02-27
Nouvelle-Aquitaine,12.485714285714286,74.3,2024-02-27
Occitanie,13.142857142857142,73.48571428571428,2024-02-27
Pays de la Loire,11.071428571428571,79.91428571428571,2024-02-27
Provence-Alpes-Côte d'Azur,12.157142857142857,75.87142857142858,2024-02-27
Île-de-France,13.771428571428572,66.89999999999999,2024-02-27
Auvergne-Rhône-Alpes,13.828571428571431,72.88571428571429,2024-03-05
Bourgogne-Franche-Comté,14.642857142857142,68.71428571428571,2024-03-05
Bretagne,12.62857142857143,73.44285714285715,2024-03-05
Centre-Val de Loire,11.700000000000001,73.38571428571429,2024-03-05
Corse,12.799999999999999,73.10000000000001,2024-03-05
Grand Est,12.114285714285714,77.11428571428571,2024-03-05
Hauts-de-France,11.057142857142859,79.18571428571428,2024-03-05
Normandie,12.185714285714285,73.2,2024-03-05
Nouvelle-Aquitaine,11.014285714285714,82.12857142857142,2024-03-05
Occitanie,12.200000000000001,75.14285714285714,2024-03-05
Pays de la Loire,13.185714285714285,72.75714285714285,2024-03-05
Provence-Alpes-Côte d'Azur,13.271428571428572,73.01428571428572,2024-03-05
Île-de-France,11.857142857142858,76.01428571428572,2024-03-05
Auvergne-Rhône-Alpes,12.857142857142858,74.48571428571428,2024-03-12
Bourgogne-Franche-Comté,15.385714285714286,68.84285714285714,2024-03-12
Bretagne,14.314285714285715,70.5,2024-03-12
Centre-Val de Loire,14.442857142857141,70.91428571428571,2024-03-12
Corse,13.957142857142857,70.65714285714286,2024-03-12
Grand Est,13.714285714285714,74.81428571428572,2024-03-12
Hauts-de-France,12.271428571428572,74.68571428571428,2024-03-12
Normandie,13.385714285714286,74.05714285714285,2024-03-12
Nouvelle-Aquitaine,12.37142857142857,73.32857142857142,2024-03-12
Occitanie,13.857142857142858,72.31428571428572,2024-03-12
Pays de la Loire,16.414285714285715,65.57142857142857,2024-03-12
Provence-Alpes-Côte d'Azur,17.37142857142857,68.32857142857142,2024-03-12
Île-de-France,14.271428571428572,71.44285714285715,2024-03-12
Auvergne-Rhône-Alpes,16.614285714285717,68.64285714285714,2024-03-19
Bourgogne-Franche-Comté,16.557142857142857,65.17142857142856,2024-03-19
Bretagne,15.400000000000002,66.85714285714286,2024-03-19
Centre-Val de Loire,13.385714285714286,71.95714285714286,2024-03-19
Corse,14.62857142857143,71.68571428571428,2024-03-19
Grand Est,15.928571428571429,68.8,2024-03-19
Hauts-de-France,17.314285714285713,64.65714285714286,2024-03-19
Normandie,15.0,70.68571428571428,2024-03-19
Nouvelle-Aquitaine,15.185714285714285,67.55714285714285,2024-03-19
Occitanie,14.585714285714285,68.75714285714285,2024-03-19
Pays de la Loire,15.185714285714285,68.18571428571428,2024-03-19
Provence-Alpes-Côte d'Azur,15.028571428571428,69.94285714285715,2024-03-19
Île-de-France,13.771428571428572,72.62857142857142,2024-03-19
Auvergne-Rhône-Alpes,16.871428571428574,66.75714285714285,2024-03-26
Bourgogne-Franche-Comté,17.357142857142858,63.91428571428571,2024-03-26
Bretagne,17.557142857142857,63.65714285714286,2024-03-26
Centre-Val de Loire,15.857142857142858,69.71428571428571,2024-03-26
Corse,17.214285714285715,63.08571428571429,2024-03-26
Grand Est,17.2,68.74285714285715,2024-03-26
Hauts-de-France,14.985714285714286,71.44285714285715,2024-03-26
Normandie,16.785714285714285,66.87142857142858,2024-03-26
Nouvelle-Aquitaine,16.02857142857143,65.07142857142857,2024-03-26
Occitanie,16.142857142857142,66.9,2024-03-26
Pays de la Loire,18.685714285714287,60.12857142857143,2024-03-26
Provence-Alpes-Côte d'Azur,16.228571428571428,69.17142857142856,2024-03-26
Île-de-France,15.614285714285714,70.42857142857143,2024-03-26
Auvergne-Rhône-Alpes,17.714285714285715,60.01428571428572,2024-04-02
Bourgogne-Franche-Comté,18.02857142857143,63.642857142857146,2024-04-02
Bretagne,18.74285714285714,59.51428571428572,2024-04-02
Centre-Val de Loire,18.314285714285713,64.47142857142858,2024-04-02
Corse,18.342857142857145,64.55714285714285,2024-04-02
Grand Est,19.057142857142857,62.542857142857144,2024-04-02
Hauts-de-France,18.157142857142855,62.84285714285714,2024-04-02
Normandie,18.085714285714285,66.28571428571429,2024-04-02
Nouvelle-Aquitaine,16.32857142857143,68.0,2024-04-02
Occitanie,17.45714285714286,65.67142857142856,2024-04-02
Pays de la Loire,18.97142857142857,60.771428571428565,2024-04-02
Provence-Alpes-Côte d'Azur,19.571428571428573,62.3,2024-04-02
Île-de-France,16.271428571428572,67.65714285714286,2024-04-02
Auvergne-Rhône-Alpes,18.0,66.11428571428571,2024-04-09
Bourgogne-Franche-Comté,20.52857142857143,57.785714285714285,2024-04-09
Bretagne,17.1,66.71428571428571,2024-04-09
Centre-Val de Loire,19.2,63.55714285714286,2024-04-09
Corse,19.97142857142857,58.92857142857143,2024-04-09
Grand Est,18.457142857142856,61.37142857142857,2024-04-09
Hauts-de-France,19.0,57.871428571428574,2024-04-09
Normandie,17.32857142857143,63.05714285714286,2024-04-09
Nouvelle-Aquitaine,19.042857142857144,60.714285714285715,2024-04-09
Occitanie,20.542857142857144,57.10000000000001,2024-04-09
Pays de la Loire,19.5,60.34285714285714,2024-04-09
Provence-Alpes-Côte d'Azur,18.1,63.785714285714285,2024-04-09
Île-de-France,18.97142857142857,56.885714285714286,2024-04-09
Auvergne-Rhône-Alpes,20.614285714285717,59.542857142857144,2024-04-16
Bourgogne-Franche-Comté,20.3,60.800000000000004,2024-04-16
Bretagne,22.0,53.785714285714285,2024-04-16
Centre-Val de Loire,18.02857142857143,63.557142857142864,2024-04-16
Corse,21.057142857142857,57.271428571428565,2024-04-16
Grand Est,19.057142857142857,65.94285714285715,2024-04-16
Hauts-de-France,22.142857142857142,58.65714285714286,2024-04-16
Normandie,21.071428571428573,58.542857142857144,2024-04-16
Nouvelle-Aquitaine,18.457142857142856,62.4,2024-04-16
Occitanie,18.585714285714285,61.528571428571425,2024-04-16
Pays de la Loire,21.014285714285712,58.32857142857143,2024-04-16
Provence-Alpes-Côte d'Azur,19.45714285714286,61.0,2024-04-16
Île-de-France,20.2,58.0,2024-04-16
Auvergne-Rhône-Alpes,21.02857142857143,57.9,2024-04-23
Bourgogne-Franche-Comté,19.5,59.885714285714286,2024-04-23
Bretagne,19.7,61.55714285714286,2024-04-23
Centre-Val de Loire,21.157142857142855,56.142857142857146,2024-04-23
Corse,21.714285714285715,55.728571428571435,2024-04-23
Grand Est,20.271428571428572,58.728571428571435,2024-04-23
Hauts-de-France,21.957142857142856,58.457142857142856,2024-04-23
Normandie,21.342857142857145,53.457142857142856,2024-04-23
Nouvelle-Aquitaine,19.385714285714283,62.18571428571429,2024-04-23
Occitanie,22.400000000000002,57.62857142857143,2024-04-23
Pays de la Loire,22.542857142857144,53.471428571428575,2024-04-23
Provence-Alpes-Côte d'Azur,20.2,60.0,2024-04-23
Île-de-France,22.7,54.84285714285714,2024-04-23
Auvergne-Rhône-Alpes,22.985714285714288,57.300000000000004,2024-04-30
Bourgogne-Franche-Comté,25.37142857142857,45.4,2024-04-30
Bretagne,21.071428571428573,57.68571428571429,2024-04-30
Centre-Val de Loire,22.7,50.957142857142856,2024-04-30
Corse,22.857142857142858,55.728571428571435,2024-04-30
Grand Est,24.2,53.15714285714286,2024-04-30
Hauts-de-France,20.728571428571428,60.457142857142856,2024-04-30
Normandie,21.985714285714288,53.1,2024-04-30
Nouvelle-Aquitaine,22.25714285714286,59.08571428571428,2024-04-30
Occitanie,20.885714285714283,57.957142857142856,2024-04-30
Pays de la Loire,20.842857142857145,57.857142857142854,2024-04-30
Provence-Alpes-Côte d'Azur,19.74285714285714,61.142857142857146,2024-04-30
Île-de-France,20.599999999999998,59.199999999999996,2024-04-30
Auvergne-Rhône-Alpes,24.214285714285715,52.128571428571426,2024-05-07
Bourgogne-Franche-Comté,22.25714285714286,54.91428571428571,2024-05-07
Bretagne,25.3,50.42857142857143,2024-05-07
Centre-Val de Loire,21.5,56.457142857142856,2024-05-07
Corse,22.957142857142856,54.94285714285714,2024-05-07
Grand Est,22.814285714285713,52.75714285714286,2024-05-07
Hauts-de-France,23.97142857142857,55.07142857142857,2024-05-07
Normandie,21.814285714285713,52.98571428571428,2024-05-07
Nouvelle-Aquitaine,24.2,51.94285714285714,2024-05-07
Occitanie,23.185714285714287,53.42857142857143,2024-05-07
Pays de la Loire,23.342857142857145,53.31428571428571,2024-05-07
Provence-Alpes-Côte d'Azur,24.042857142857144,50.285714285714285,2024-05-07
Île-de-France,22.242857142857144,54.82857142857143,2024-05-07
Auvergne-Rhône-Alpes,23.17142857142857,53.01428571428572,2024-05-14
Bourgogne-Franche-Comté,23.2,53.15714285714286,2024-05-14
Bretagne,24.585714285714285,52.271428571428565,2024-05-14
Centre-Val de Loire,23.914285714285715,54.785714285714285,2024-05-14
Corse,25.2,47.800000000000004,2024-05-14
Grand Est,22.87142857142857,50.98571428571428,2024-05-14
Hauts-de-France,23.985714285714288,52.971428571428575,2024-05-14
Normandie,22.271428571428572,52.92857142857143,2024-05-14
Nouvelle-Aquitaine,21.957142857142856,55.57142857142857,2024-05-14
Occitanie,24.714285714285715,49.39999999999999,2024-05-14
Pays de la Loire,22.685714285714287,55.17142857142857,2024-05-14
Provence-Alpes-Côte d'Azur,22.714285714285715,57.07142857142857,2024-05-14
Île-de-France,22.185714285714287,53.228571428571435,2024-05-14
Auvergne-Rhône-Alpes,23.442857142857143,51.542857142857144,2024-05-21
Bourgogne-Franche-Comté,26.214285714285715,46.44285714285714,2024-05-21
Bretagne,23.771428571428572,50.42857142857143,2024-05-21
Centre-Val de Loire,24.82857142857143,51.57142857142857,2024-05-21
Corse,23.042857142857144,51.25714285714286,2024-05-21
Grand Est,23.642857142857142,51.142857142857146,2024-05-21
Hauts-de-France,26.057142857142857,45.51428571428572,2024-05-21
Normandie,25.185714285714283,49.01428571428572,2024-05-21
Nouvelle-Aquitaine,25.214285714285715,52.08571428571429,2024-05-21
Occitanie,25.428571428571427,52.871428571428574,2024-05-21
Pays de la Loire,23.400000000000002,53.5,2024-05-21
Provence-Alpes-Côte d'Azur,25.014285714285712,49.24285714285714,2024-05-21
Île-de-France,22.285714285714285,54.74285714285714,2024-05-21
Auvergne-Rhône-Alpes,27.442857142857143,44.5,2024-05-28
Bourgogne-Franche-Comté,24.357142857142858,53.32857142857143,2024-05-28
Bretagne,26.24285714285714,48.800000000000004,2024-05-28
Centre-Val de Loire,24.614285714285717,48.728571428571435,2024-05-28
Corse,23.7,50.885714285714286,2024-05-28
Grand Est,24.0,53.614285714285714,2024-05-28
Hauts-de-France,25.928571428571427,52.12857142857143,2024-05-28
Normandie,25.414285714285715,49.15714285714286,2024-05-28
Nouvelle-Aquitaine,24.428571428571427,54.82857142857143,2024-05-28
Occitanie,24.957142857142856,50.357142857142854,2024-05-28
Pays de la Loire,25.228571428571428,46.34285714285714,2024-05-28
Provence-Alpes-Côte d'Azur,25.02857142857143,52.25714285714286,2024-05-28
Île-de-France,24.014285714285712,52.271428571428565,2024-05-28
Auvergne-Rhône-Alpes,25.25714285714286,49.82857142857143,2024-06-04
Bourgogne-Franche-Comté,23.614285714285717,52.971428571428575,2024-06-04
Bretagne,25.428571428571427,50.74285714285714,2024-06-04
Centre-Val de Loire,23.75714285714286,53.67142857142857,2024-06-04
Corse,24.25714285714286,49.4,2024-06-04
Grand Est,25.11428571428571,48.17142857142857,2024-06-04
Hauts-de-France,24.885714285714283,52.41428571428571,2024-06-04
Normandie,24.185714285714287,52.957142857142856,2024-06-04
